,Unnamed: 0,title,keywords,rating,genres
860,860,Trapped,"['family', 'sir', 'quest', 'student', 'search', 'night', 'still', 'spark', 'along', 'order', 'something', 'holy', 'one', 'novel', 'teachers', 'mausoleum', 'royal', 'gang', 'league', 'premonition', 'gifted', 'world', 'peoples', 'waterloo', 'powerful', 'friends', 'small', 'murdered', 'hunt', 'following', 'school', 'turns', 'runaway', 'province', 'station', 'surviving', 'ever', 'comes', 'bored', 'current', 'places', 'electric', 'scientist', 'niagara', 'future', 'reveals', 'lethal', 'port', 'steel', 'run', 'myoko', 'layer', 'criminal', 'unusual', 'courtly', 'dover', 'force', 'crazy', 'shape-shifting', 'version', 'boarding', 'town', 'new', 'drinking', 'kept', 'far', 'imprison', 'fencing', 'telekinesis', 'bloody', 'middle', 'wealthy', 'alien', 'deaths', 'sister', 'home', 'sinister', 'group', 'malevolent', 'power', 'missing', 'crisis', 'cryptic', 'basement', 'real', 'earth']",7.0,"['science', 'fiction', 'speculative', 'fiction']"
861,861,Clockers,"['borrowing', 'previous', 'police', 'subject', 'dealer', 'match', 'bar', 'someone', 'local', 'back', 'take', 'undercover', 'detective', 'drunken', 'partner', 'housing', 'gives', 'second', 'unknown', 'dead', 'novel', 'gesture', 'hating', 'control', 'rodney', 'accounts', 'storylines', 'time', 'offer', 'lot', 'behind', 'killed', 'works', 'murderer', 'murdered', 'friendship', 'low', 'begins', 'forcibly', 'found', 'thinking', 'parking', 'headquarters', 'well', 'drug', 'station', 'day', 'investigate', 'corner', 'father', 'jersey', 'larry', 'hat', 'taken', 'investigation', 'young', 'bus', 'threatens', 'organization', 'shares', 'fictional', 'without', 'difficult', 'reveals', 'selling', 'questioning', 'man', 'lieutenant', 'strike', 'shot', 'treachery', 'peep', 'side', 'plan', 'homicide', 'ronald', 'fact', 'tell', 'confession', 'violent', 'kill', 'officer', 'level', 'believes', 'way', 'refused', 'author', 'abuse', 'next', 'richard', 'life', 'reputation', 'murderous', 'get', 'little', 'witness', 'cocaine', 'fish', 'murder', 'new', 'show', 'part', 'goes', 'lord', 'see', 'city', 'arrested', 'needs', 'mule', 'brother', 'pass', 'lead', 'full', 'driving', 'overseer', 'shipment', 'victor', 'friendly', 'many', 'assistant', 'giving', 'gun', 'talking', 'bizarre', 'return', 'buddha', 'drunk', 'pick', 'chief', 'secret', 'story', 'cop', 'greyhound', 'america', 'price', 'command', 'restaurant', 'meet', 'figure']",3.0,"['crime', 'fiction']"
862,862,Caesar,"['sense', 'assassination', 'escape', 'relief', 'antagonism', 'caesar', 'crossing', 'death', 'middle', 'negotiations', 'resistance', 'marcus', 'collapse', 'return', 'second', 'battle', 'victory', 'surrender', 'destruction', 'novel', 'conservative', 'civil', 'opening', 'failed', 'growing', 'great', 'invasion', 'italy', 'egypt', 'first', 'involved', 'acceptance', 'falling', 'rome', 'magnus', 'flight', 'half', 'final']",8.0,"['historical', 'fiction', 'historical']"
863,863,When the Bough Breaks,"['pacific', 'extortion', 'job', 'buried', 'murdered', 'police', 'palisades', 'mind', 'mystery', 'another', 'innocent', 'sexual', 'shocking', 'strange', 'paid', 'expose', 'take', 'one', 'secret', 'terrible', 'sinister', 'delaware', 'claims', 'luxurious', 'evil', 'possible', 'must', 'psychologist', 'incident', 'unspeakable', 'behind', 'sins']",5.333333333,"['crime', 'fiction', 'mystery', 'fiction', 'suspense']"
864,864,Shattered,"['van', 'fun', 'starts', 'psychopath', 'old', 'car', 'driven', 'brother', 'bonding', 'terrorizing', 'driving', 'house', 'trip', 'moving', 'philadelphia', 'artist', 'san', 'year', 'bride', 'doyle', 'get', 'new', 'ford', 'set', 'flying']",7.0,"['speculative', 'fiction']"
865,865,Empire Falls,"['family', 'dealing', 'emotional', 'selfish', 'conflict', 'friends', 'old', 'emotionally', 'resist', 'fitness', 'friendship', 'marijuana', 'police', 'walt', 'losing', 'weight', 'school', 'manager', 'empire', 'well', 'many', 'john', 'rascal', 'day', 'matron', 'antagonistic', 'teenage', 'loved', 'house', 'father', 'mother', 'owner', 'cruel', 'daughter', 'bully', 'chief', 'comes', 'bankrupt', 'around', 'town', 'reformed', 'attractive', 'story', 'boy', 'unassuming', 'flashbacks', 'people', 'jock', 'life', 'engagement', 'loving', 'center', 'bachelorette', 'obnoxious', 'smoking', 'miles', 'mysterious', 'disturbed', 'set', 'affair', 'talented', 'complicated']",6.0,['fiction']
866,866,The Gospel According to Jesus Christ,"['family', 'use', 'prophet', 'sea', 'zealot', 'apprentice', 'jesus', 'biblical', 'live', 'night', 'calling', 'coming', 'becomes', 'back', 'suffering', 'one', 'christianity', 'institute', 'novel', 'rest', 'sacrifice', 'believed', 'premonition', 'magdalene', 'bound', 'messiah', 'heard', 'works', 'realisation', 'begins', 'says', 'turns', 'nature', 'john', 'day', 'three', 'king', 'catch', 'gospel', 'design', 'joseph', 'god', 'history', 'orders', 'mary', 'born', 'made', 'families', 'fishermen', 'selfish', 'talent', 'misery', 'preaching', 'plan', 'death', 'incestuous', 'massacre', 'sexual', 'marrying', 'safe', 'way', 'amazing', 'sheep', 'last', 'son', 'spiritual', 'divine', 'alternate', 'life', 'repeatedly', 'gods', 'news', 'get', 'ways', 'christ', 'birth', 'mysterious', 'goes', 'see', 'crucified', 'forces', 'helping', 'lead', 'shepherds', 'point', 'leave', 'falls', 'book', 'presence', 'shepherd', 'hearing', 'devil', 'home', 'words', 'dreams', 'obscure', 'great', 'claims', 'makes', 'account', 'annoyed', 'work', 'choice', 'love', 'miracles']",3.0,['historical']
867,867,The Secret of Platform 13,"['sense', 'overcome', 'knocked', 'police', 'men', 'closed', 'visit', 'live', 'park', 'queen', 'take', 'gives', 'directed', 'cruel', 'age', 'one', 'changes', 'woman', 'really', 'nanny', 'time', 'call', 'stay', 'killed', 'ghosts', 'raised', 'begins', 'years', 'station', 'day', 'nurse', 'cross', 'house', 'three', 'king', 'baby', 'nasty', 'everything', 'young', 'desperate', 'rescues', 'boy', 'hiding', 'threatens', 'wish', 'hotel', 'reveals', 'parents', 'homesickness', 'apart', 'gump', 'hag', 'castle', 'plan', 'taking', 'nurses', 'ill', 'mythical', 'platform', 'tell', 'island', 'prince', 'fancy', 'strangers', 'reason', 'boarding', 'nine', 'next', 'birth', 'mysterious', 'though', 'discover', 'household', 'show', 'save', 'see', 'paradise', 'told', 'filled', 'venture', 'london', 'leave', 'falls', 'kidnap', 'return', 'failure', 'rescue', 'given', 'kidnapped', 'group', 'gone', 'creatures', 'magical', 'permission', 'note', 'hired', 'reunited', 'come', 'choice', 'meet']",3.0,"['speculative', 'fiction', 'childrens', 'literature']"
868,868,The Jupiter Myth,"['family', 'things', 'telling', 'project', 'connection', 'friends', 'old', 'visit', 'found', 'falco', 'track', 'bath', 'body', 'ever', 'building', 'back', 'take', 'one', 'nothing', 'leading', 'really', 'around', 'group', 'events', 'palace', 'simple', 'friend', 'gang', 'break', 'muscles', 'edge', 'show']",9.0,"['crime', 'fiction', 'mystery', 'fiction']"
869,869,Prater Violet,"['express', 'creative', 'war', 'enigmatic', 'prater', 'violet', 'characters', 'used', 'world', 'uses', 'era', 'filmmaking', 'set', 'indifference', 'nazism']",8.0,"['literary', 'fiction']"
870,870,Pilgrim at Tinker Creek,"['blue', 'structure', 'like', 'connection', 'near', 'lives', 'goodness', 'waters', 'sea', 'bottom', 'told', 'changing', 'frog', 'four', 'beginning', 'good', 'side', 'anchor', 'narrative', 'pouring', 'well', 'live', 'rock', 'station', 'book', 'states', 'puppy', 'gas', 'notes', 'house', 'belly', 'famous', 'valley', 'perspective', 'second', 'via', 'internal', 'one', 'narrator', 'contemplating', 'location', 'modern', 'drained', 'comes', 'seasons', 'mountains', 'around', 'group', 'mountain', 'last', 'horns', 'first', 'next', 'series', 'light', 'chapter', 'simple', 'god', 'place', 'tinker', 'creek', 'stream', 'composed', 'nearby', 'act', 'harper', 'witnesses', 'water', 'written', 'two', 'view', 'lot', 'mirrors', 'half', 'wanderings', 'course', 'pilgrim', 'church', 'earth']",8.333333332999999,"['nature', 'nonfiction']"
871,871,Blood Lines,"['weaver', 'help', 'agent', 'prophecy', 'ancient', 'demonic', 'sorcerer', 'passion', 'control', 'fbi', 'officials']",3.0,"['fantasy', 'speculative', 'fiction', 'urban', 'fantasy', 'romance', 'paranormal', 'romance']"
872,872,Starquake,"['picking', 'start', 'friends', 'egg', 'forces', 'plot', 'climactic', 'human', 'begins', 'four', 'dragon', 'cover', 'star', 'ship', 'technology', 'survive', 'back', 'generations', 'kill', 'heroic', 'second', 'age', 'battle', 'scientists', 'orbiting', 'surface', 'around', 'story', 'watch', 'first', 'struggle', 'conqueror', 'repair', 'space', 'must', 'tidal', 'shown', 'time', 'defeat', 'slayer', 'little', 'barbarian', 'help', 'able', 'two', 'lost', 'land', 'new', 'dark', 'half', 'final', 'tale']",7.0,"['science', 'fiction', 'speculative', 'fiction']"
873,873,The Second Generation,"['bet', 'parts', 'knocked', 'crowned', 'forced', 'escapes', 'knight', 'local', 'large', 'sorcery', 'pregnant', 'queen', 'becomes', 'mother', 'back', 'take', 'gives', 'believe', 'appears', 'woman', 'destroyed', 'apparent', 'sacrifice', 'press', 'child', 'time', 'fortress', 'world', 'powers', 'stay', 'border', 'inn', 'bound', 'final', 'tale', 'chaotic', 'throw', 'blue', 'capital', 'tower', 'scene', 'begins', 'attacks', 'make', 'says', 'dying', 'found', 'abyss', 'air', 'relic', 'well', 'weak', 'revealed', 'illusion', 'king', 'magic', 'exiled', 'going', 'taken', 'hammer', 'comes', 'isle', 'northern', 'laboratory', 'rescues', 'myth', 'god', 'friend', 'place', 'threatens', 'preparation', 'fate', 'help', 'made', 'reveals', 'warrior', 'alliance', 'knights', 'staff', 'summer', 'old', 'steel', 'love', 'letter', 'chance', 'adventure', 'oath', 'true', 'shapeshifting', 'fact', 'debt', 'tell', 'island', 'kill', 'daughter', 'believes', 'dragons', 'servant', 'lifting', 'stop', 'reason', 'sword', 'rebellious', 'medallion', 'elves', 'son', 'massive', 'next', 'journey', 'meeting', 'swear', 'test', 'get', 'met', 'though', 'dwarf', 'legacy', 'part', 'lost', 'cursed', 'puppet', 'pair', 'goes', 'lord', 'kept', 'telling', 'nephew', 'riding', 'escape', 'pass', 'told', 'door', 'high', 'ship', 'leave', 'ruler', 'steal', 'paid', 'body', 'return', 'go', 'drunk', 'chief', 'rescue', 'open', 'given', 'adoptive', 'inside', 'group', 'story', 'power', 'first', 'gnome', 'makes', 'gone', 'magical', 'memory', 'come', 'recover', 'two', 'portal', 'room', 'trap', 'meet']",9.0,"['science', 'fiction', 'speculative', 'fiction', 'fantasy', 'fiction']"
874,874,The Long Winter,"['family', 'use', 'hot', 'lives', 'walls', 'food', 'permit', 'garland', 'getting', 'building', 'becomes', 'seven', 'railroad', 'bread', 'dinner', 'rest', 'fears', 'stack', 'howling', 'move', 'dakota', 'risk', 'raised', 'school', 'starving', 'wake', 'wheat', 'snowed', 'day', 'fuel', 'early', 'ever', 'notes', 'younger', 'white', 'long', 'pa', 'comes', 'meager', 'friend', 'brown', 'unexpected', 'walk', 'help', 'coffee', 'twenty', 'made', 'future', 'dig', 'big', 'man', 'old', 'american', 'another', 'hay', 'warning', 'coal', 'cap', 'around', 'town', 'weather', 'last', 'next', 'hard', 'nearby', 'miles', 'hear', 'settlers', 'homestead', 'general', 'winter', 'spring', 'reverend', 'christmas', 'running', 'store', 'den', 'native', 'company', 'ground', 'stock', 'husband', 'barrel', 'claim', 'blizzard', 'feed', 'twisted', 'settler']",6.333333333,"['historical', 'fiction', 'childrens', 'literature', 'young', 'adult', 'literature', 'speculative', 'fiction', 'fiction']"
875,875,Last Man Standing,"['use', 'charlie', 'connection', 'david', 'blame', 'dealing', 'innocence', 'attack', 'information', 'top', 'men', 'subject', 'unit', 'reserve', 'single', 'still', 'getting', 'looking', 'building', 'back', 'loved', 'take', 'undercover', 'loyal', 'gives', 'guy', 'one', 'type', 'dead', 'guilt', 'novel', 'field', 'face', 'mission', 'psychological', 'thriller', 'agent', 'affairs', 'really', 'freeze', 'apparent', 'fbi', 'press', 'fear', 'fire', 'francis', 'issues', 'time', 'call', 'trying', 'want', 'move', 'world', 'signal', 'lot', 'half', 'final', 'killed', 'hope', 'defense', 'cause', 'muscle', 'start', 'small', 'seek', 'begins', 'runaway', 'talk', 'giant', 'drug', 'pulse', 'fall', 'ever', 'personal', 'three', 'weapons', 'internal', 'long', 'hat', 'kind', 'poor', 'training', 'therapy', 'boy', 'web', 'got', 'accusations', 'friend', 'place', 'traitor', 'without', 'bad', 'team', 'working', 'reveals', 'judgment', 'operations', 'man', 'beat', 'complex', 'chance', 'american', 'business', 'motto', 'run', 'happened', 'good', 'side', 'queer', 'fact', 'leader', 'surprise', 'warning', 'nothing', 'stop', 'gain', 'hero', 'saw', 'last', 'distrust', 'next', 'suspicious', 'let', 'children', 'stealth', 'center', 'warrant', 'get', 'character', 'though', 'died', 'lost', 'part', 'perfection', 'goes', 'hell', 'see', 'job', 'needs', 'far', 'unemployed', 'grateful', 'silent', 'kid', 'brother', 'scale', 'less', 'london', 'yell', 'feet', 'giving', 'front', 'deaths', 'hostage', 'go', 'words', 'alley', 'position', 'line', 'rescue', 'given', 'group', 'trade', 'story', 'steps', 'torn', 'makes', 'trust', 'set', 'greatest', 'faltering', 'bear', 'missing', 'alpha', 'key', 'violence', 'dark', 'room', 'love', 'real']",5.0,"['thriller', 'mystery', 'fiction']"
876,876,The Kindly Ones,"['responsibility', 'family', 'ministry', 'top', 'police', 'auschwitz', 'visit', 'france', 'unit', 'stalingrad', 'role', 'narrative', 'torment', 'still', 'travels', 'rhythm', 'blood', 'mother', 'back', 'twin', 'colleagues', 'concentration', 'baroque', 'seven', 'ones', 'battle', 'order', 'one', 'daily', 'ended', 'russian', 'calls', 'kindly', 'soviet', 'sick', 'murders', 'hungarian', 'actions', 'hitler', 'subway', 'witnesses', 'time', 'trying', 'world', 'struggles', 'break', 'miraculously', 'behind', 'pow', 'final', 'drawing', 'killed', 'like', 'plays', 'sequence', 'conditions', 'returning', 'living', 'experiences', 'papers', 'begins', 'following', 'make', 'war', 'bach', 'air', 'lines', 'storm', 'surviving', '1st', 'cross', 'case', 'house', 'knowing', 'impersonate', 'enemy', 'hound', 'making', 'action', 'uniform', 'chapter', 'political', 'affection', 'friend', 'former', 'without', 'fictional', 'hide', 'empty', 'ii', 'member', 'slave', 'superior', 'made', 'federal', 'ss', 'end', 'homosexual', 'man', 'tunnels', 'starts', 'kills', 'officers', 'en', 'good', 'active', 'bolshevik', 'death', 'taking', 'incestuous', 'head', 'massacre', 'learn', 'trail', 'survive', 'fact', 'convalescence', 'tell', 'days', 'kill', 'officer', 'heroic', 'reader', 'germany', 'heinrich', 'surrender', 'stepfather', 'thomas', 'way', 'nazi', 'himmler', 'adolf', 'soldier', 'last', 'observer', 'production', 'chaos', 'wounded', 'life', 'repeatedly', 'direct', 'laid', 'german', 'get', 'wrath', 'though', 'headed', 'mental', 'able', 'discover', 'prisoners', 'new', 'part', 'vomiting', 'director', 'fantasy', 'decoration', 'encounter', 'forces', 'escape', 'experience', 'attempt', 'support', 'iron', 'period', 'high', 'discussion', 'berlin', 'many', 'book', 'commissar', 'front', 'third', 'famous', 'sister', 'rudolf', 'narrator', 'words', 'intellectual', 'present', 'line', 'autoerotic', 'rescue', 'open', 'given', 'french', 'story', 'deep', 'hostile', 'lace', 'jews', 'caught', 'work', 'defeat', 'crimea', 'arranged', 'streets', 'come', 'two', 'benefit', 'orgy', 'real', 'beginning']",3.0,"['historical', 'fiction']"
877,877,Lammas Night,"['save', 'cycle', 'attack', 'fragmented', 'within', 'role', 'war', 'night', 'male', 'witches', 'one', 'nazi', 'comes', 'english', 'group', 'ancient', 'story', 'country', 'royal', 'act', 'world', 'visions', 'memories']",8.5,['fantasy']
878,878,The Dark,"['focuses', 'novel', 'complex', 'strained', 'lens', 'emerging', 'relationship', 'adolescent', 'rural', 'set']",3.0,['fiction']
879,879,The Cage,"['tom', 'arrested', 'police', 'four', 'unit', 'war', 'book', '1st', 'section', 'treatment', 'third', 'officer', 'second', 'vietnam', 'fighting', 'army', 'us', 'first', 'cavalry', 'finding', 'captured', 'time', 'capture', 'stress', 'final']",8.0,"['speculative', 'fiction']"
880,880,Off for the Sweet Hereafter,"['crimes', 'job', 'bald', 'crew', 'holding', 'nephew', 'spree', 'trouble', 'bonnie', 'make', 'shooting', 'relocating', 'convenience', 'side', 'petty', 'lynch', 'criminal', 'nature', 'claude', 'form', 'take', 'white', 'unintended', 'store', 'order', 'fancy', 'comes', 'away', 'renegade', 'around', 'colored', 'elizabeth', 'crime', 'pictures', 'elderly', 'dangerous', 'two', 'room', 'jane']",7.5,['comedy']
881,881,Born to Exile,"['like', 'intrigue', 'distant', 'court', 'true', 'vision', 'secrets', 'full', 'found', 'minstrel', 'nature', 'uncover', 'swan', 'lords', 'rejected', 'princess', 'newborn', 'becomes', 'supernatural', 'infant', 'road', 'past', 'parents', 'hand', 'unknown', 'black', 'solitary', 'one', 'novel', 'older', 'sinister', 'lonely', 'palace', 'journey', 'foster', 'lute', 'powers', 'world', 'mysterious', 'adventures', 'born', 'ability', 'severed', 'shining', 'inn', 'restored', 'exile', 'towers', 'abandoned']",3.0,"['science', 'fiction', 'speculative', 'fiction', 'fantasy']"
882,882,Vigilant,"['energy', 'use', 'women', 'attack', 'previous', 'search', 'computer', 'exotic', 'global', 'local', 'technology', 'wind', 'stuck', 'lingering', 'ore', 'becomes', 'back', 'interstellar', 'admiral', 'android', 'seven', 'partner', 'murders', 'beings', 'species', 'contagious', 'year', 'league', 'paralysis', 'time', 'world', 'peoples', 'dangerous', 'fleet', 'half', 'seed', 'race', 'intervention', 'flying', 'like', 'henry', 'years', 'universe', 'turns', 'air', 'well', 'personal', 'bodies', 'engineered', 'three', 'science', 'artificial', 'long', 'away', 'expendable', 'us', 'inhabitants', 'protagonist', 'got', 'skin', 'organization', 'member', 'left', 'drive', 'coastal', 'population', 'fiction', 'underground', 'apart', 'old', 'harassment', 'run', 'million', 'serious', 'brain', 'pocket', 'mystery', 'planetary', 'sexual', 'novels', 'attention', 'violent', 'daughter', 'version', 'mining', 'writers', 'around', 'generation', 'hero', 'devastated', 'disease', 'status', 'speaking', 'cure', 'marriage', 'get', 'ways', 'character', 'occupied', 'planet', 'died', 'advantage', 'though', 'colleague', 'ships', 'new', 'light', 'features', 'assignment', 'colony', 'draws', 'job', 'heroine', 'human', 'robot', 'rise', 'mind', 'administration', 'many', 'barrier', 'determined', 'alien', 'intelligent', 'gardner', 'focus', 'group', 'funny', 'troubled', 'first', 'deep', 'physics', 'laws', 'people', 'recognized', 'incomprehensible', 'assassins', 'link', 'government', 'two']",8.5,"['science', 'fiction', 'speculative', 'fiction', 'fiction']"
